Excel Data/Municipio ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,119,120,121,122,123,124,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,99
10/1/60,7.258669853,7.959296703,6.94478941,6.393237114,6.350064278,6.913597584,7.397997379,7.208747387,6.310876846,6.451186657,6.616610527,5.501206398,5.923060417,6.35994482,6.80907774,6.612844467,6.521361828,7.066162586,7.238203049,6.350271702,6.67178297,6.735341072,5.90130043,3.904518366,1.729902387,2.705866575,3.925785303,5.737785816,6.469788074,6.546047688,6.14103508,7.257330894,5.961320877,4.951095581,4.212586403,5.772417068,6.540685654,7.163529873,7.567997932,6.478487015,6.783210278,7.187133789,3.438286304,2.352281094,1.046805382,0.669820666,0.796646833,2.643577576,5.792392254,6.964339256,6.22631073,6.973234177,7.873040199,7.818514824,7.876959324,6.032284737,4.938191891,4.902048111,6.628057957,7.389210701,7.658323288,6.419025898,7.08170557,7.49834156,7.271656513,5.359772682,2.742312431,2.136212826,2.422261,3.551564455,7.40457058,7.377043724,7.464728832,7.204007626,7.034708977,8.411370277,8.166330338,7.766002178
11/1/60,7.613342285,7.753733635,6.643003464,6.063555241,7.582440376,7.36868,7.538406372,6.907394886,5.813130379,5.96736908,6.209383011,5.511580944,7.124839306,8.414914131,8.457120895,7.541276932,7.298769951,7.317228317,7.103058338,5.742930889,6.036846638,6.186272144,5.619550228,4.37849474,2.011550665,3.815708637,5.198778152,7.25750494,6.925657272,6.923921585,6.711069584,9.568593979,8.248806953,6.466406345,5.1318326,6.787661552,7.220195293,7.328755856,7.181726456,5.850598812,6.10006094,6.449984074,3.373760462,2.482949972,1.233482003,1.111076832,1.693034887,3.686193705,6.345044613,7.38076973,6.801373959,8.204507828,9.131343842,9.451561928,10.19390583,7.539311409,5.974034309,5.622750759,7.152666092,7.31882143,7.083842278,5.776983261,6.309614658,6.607530594,6.350259304,4.828179359,2.559932709,2.314697027,2.622745991,3.822828054,7.424666405,7.610398769,8.431052208,8.376308441,8.436906815,9.991656303,10.25523281,10.07137203
12/1/60,7.083468914,7.329856873,6.585836411,6.848430157,10.04125118,6.714434147,6.889670849,6.588104725,5.962110043,6.252777576,6.795229435,6.356618881,8.482582092,9.898219109,11.33101082,10.35076904,10.30782127,6.55735445,6.525300503,5.787268639,6.125613689,6.575901985,6.452712059,5.603040695,3.736370802,6.500282288,8.581577301,9.483991623,10.79751301,10.62024403,10.49174881,7.76037693,6.826279163,6.281384945,5.419000626,6.27487278,6.403829098,6.432743549,6.535912991,6.011021137,6.326959133,6.819076061,5.382575035,4.327679634,2.995185614,3.928900957,5.488931656,7.355911732,10.57233238,11.34259129,11.00942612,12.11497116,8.018630028,7.735661507,7.415166855,6.642349243,5.915472031,5.782156467,6.590864658,6.576464653,6.609557152,6.076642036,6.825262547,7.360229015,7.450941086,6.854860306,4.511993408,5.678666115,6.98366785,8.888521194,12.77140617,12.49928761,12.66872311,12.48850822,7.736611366,7.713314533,7.374743462,7.115547657
1/1/61,7.516517162,8.153979301,7.731961727,8.35388279,12.80138683,7.32973814,7.433306217,7.241022587,6.977112293,7.542905331,8.035046577,6.588160992,10.32758236,12.55289936,13.66469097,13.07249832,13.39505959,7.379854202,7.092634678,6.408785343,7.221282482,7.377557755,6.75124073,4.588030815,1.404069781,6.277848244,8.589152336,10.2523241,13.49377346,13.59790707,13.20417309,7.977973461,6.910542488,6.347837448,5.667369366,6.923956394,7.226248264,7.451872826,7.244803905,6.506874084,7.04029417,7.465699196,3.419074774,2.290290356,0.891539931,1.277333975,1.456643701,3.59568119,10.76673698,14.29761887,13.51287556,18.19913673,8.405041695,7.862448215,6.825753212,6.286856174,5.868094444,5.913070202,7.29460144,7.57314539,7.403792858,6.04271698,6.907197475,7.239860535,6.756784439,5.177688122,2.67918539,2.364123583,2.996338367,5.553871155,14.27510262,14.85385704,17.70569992,18.73170662,7.351145267,7.822946072,7.004006386,6.368681908
2/1/61,2.980362654,2.828414917,2.509631157,2.161597013,2.733161211,2.912471533,2.852769613,2.572566748,2.315389872,2.340170622,2.198678017,1.831582665,2.515897036,2.773389578,2.736174107,2.621578217,2.729440212,2.810557604,2.659426451,2.253493071,2.395394087,2.32446456,2.092536688,1.580374122,0.493944705,1.098564863,1.620330334,2.847872734,2.60120821,3.198964596,3.584255457,2.5674541,2.387260437,2.178603649,2.160333395,2.630478621,2.738336086,2.762266874,2.569528818,2.242935896,2.371646643,2.554546118,1.83927989,1.248052835,0.484840751,0.333322883,0.469214767,1.591206312,3.204861164,3.907838583,4.081317425,4.797772884,2.732453585,2.624920845,2.805055857,2.37031436,2.169358969,2.24424696,2.603410482,2.591587782,2.486259699,2.114469051,2.374743462,2.728228807,2.946916342,2.845867157,1.600737453,1.632351398,1.995922804,2.839359283,4.710131645,4.663099289,5.129709244,4.98339653,2.881611109,2.63263011,2.67112112,2.469319344
3/1/61,7.58595705,8.524154663,7.139865398,6.950895309,9.787295341,7.296590805,7.683662415,7.228202343,6.192114353,6.671516895,7.467852592,6.283302784,8.225302696,9.61501503,10.0751133,9.829662323,9.438351631,7.574337482,7.420358658,5.986645222,6.746390343,7.158678532,6.588219643,4.647819042,1.238521218,3.273232698,4.931810856,6.732055187,8.592535019,8.524355888,8.033812523,9.19190979,7.199776173,5.171350956,4.143148422,6.475720406,7.29481554,7.707182884,8.132008553,6.463758469,6.942783833,7.654402256,3.629032612,2.157470703,0.810490727,0.525394619,0.533503115,2.305412769,6.581397057,8.533327103,7.834618092,10.13573647,10.08004475,10.02171803,9.964359283,6.779971123,5.133559227,5.177495956,7.479385376,7.998805523,8.076552391,6.550630569,7.204674244,7.706728935,7.135060787,5.559887886,3.091983318,2.422794342,2.874654293,3.575541735,8.468373299,8.402192116,9.965942383,10.13177681,8.937190056,10.96457005,10.49806404,9.967190742
4/1/61,5.941702843,6.169161797,5.377687454,5.486749649,5.943100929,6.301272392,6.307223797,5.414403915,4.800127029,5.396178722,5.881890297,4.662839413,6.038882256,6.793959141,6.558830261,6.036228657,5.473973751,6.493571758,6.053590775,4.277305126,5.108278751,5.625891685,5.137850761,3.375185966,0.764220834,2.425202608,3.233690739,4.189225197,5.382296562,5.193387985,5.021058083,7.047634602,5.350543022,4.019831657,2.862668276,5.313453197,5.961511612,6.293136597,6.685456276,4.59361887,5.039015293,5.529860973,2.518821239,1.663600445,0.603704512,0.614134669,0.525284708,1.816265225,4.853265762,5.961306095,5.291226864,8.179327011,8.048005104,7.738220215,7.058486938,5.219316959,3.909360409,3.73853898,5.971452236,6.473867893,6.216086864,4.460151672,4.932011604,5.325318336,5.237665653,4.269229412,2.293959141,1.911582232,2.192642927,3.143283129,6.662739754,6.444192886,8.050009727,8.504060745,7.161805153,8.302062988,7.496117592,6.807631493
5/1/61,2.870879412,3.337535858,2.436665535,1.942364454,1.34216094,2.567548275,3.005658388,2.649249315,1.840877175,2.045283318,2.078423977,1.579412818,1.896772981,2.042527676,1.775458097,1.438910007,1.2046808,2.68371439,2.775020361,1.607922912,1.952800035,2.131170511,1.914692163,1.289101362,0.864137292,1.365314245,1.33927536,1.192048669,1.238010883,1.111650348,0.999639213,3.164855957,2.272706509,1.49656105,0.981369317,1.917143106,2.25065279,2.649755716,2.965603828,1.594869137,1.809276462,2.077610493,1.146678925,0.981904864,0.715119362,0.643693268,0.668433189,0.722907186,1.047485232,1.109494567,0.970344245,1.478149891,4.232227325,3.551778078,3.150627613,2.048456669,1.256406903,1.221534371,2.125632048,2.583385229,2.504750729,1.45276618,1.679576278,2.056281328,2.184801817,1.513433099,0.940411806,0.725276947,0.718484521,0.53217572,1.033829451,1.130203843,1.567062974,1.668763041,3.361545801,3.873336315,3.513950586,3.259725809
6/1/61,0.904990792,1.023663163,0.779530227,0.600596488,0.341740966,0.755108774,0.894862115,0.839372993,0.620229542,0.660296381,0.68933785,0.705956876,0.606910706,0.507037878,0.47064355,0.403835118,0.390655875,0.798224092,0.831465125,0.569038391,0.665370703,0.868023753,0.839278638,0.733538449,0.544979811,0.455829918,0.487221837,0.616755426,0.452640384,0.448393047,0.448379666,1.035908818,0.777638078,0.597352266,0.475727081,0.68339467,0.710201442,0.756362498,0.868318021,0.589954019,0.687804043,0.94639039,1.077501535,1.010256886,1.284848571,0.820342362,0.776567161,1.011573076,0.584493995,0.564828157,0.507412016,0.768927336,1.456750631,1.284216642,1.159569144,0.832871437,0.66027528,0.564229906,0.769133449,0.740848422,0.752910674,0.559317887,0.686894,0.98269099,1.222154856,1.507466197,2.043364286,1.845352054,1.397174001,1.50726819,0.756951988,0.675682247,0.844398081,0.832579434,1.159072757,1.432858706,1.329675674,1.130100727
7/1/61,2.5887959,2.98576355,2.248813391,1.676668644,1.481031299,2.144256115,2.400815487,2.34822154,1.731810927,1.784716487,1.776096106,1.550472736,1.616874337,1.770694137,1.860174179,1.618317485,1.475669742,2.101752043,2.109423637,1.605993271,1.822435141,1.85780549,1.651434779,1.23233223,0.865994513,2.945586681,2.84162569,1.962851286,1.590191007,1.430244327,1.229267955,2.725027323,2.14353466,1.533982635,1.174439073,1.586867213,1.777466536,1.93425703,2.103707075,1.643447518,1.796045423,1.875371575,1.015795112,0.733795941,0.483225763,0.935027063,0.977026641,1.151758432,1.502737164,1.448408127,1.168797255,1.437059164,3.190249681,2.952282906,2.339561701,1.693596244,1.284860849,1.210043311,1.665558696,1.89653945,1.909811258,1.54189384,1.829703569,1.868951201,1.681726217,1.252770901,0.715371907,0.71931994,0.755394042,0.919044912,1.540887356,1.357863069,1.519128442,1.504174113,2.859191418,3.055862665,2.546220064,2.085297823
8/1/61,2.402328491,2.209259033,1.819345713,1.573458791,2.747569561,3.018868923,2.704136372,2.193350554,1.713203311,1.630278111,1.598580599,1.455627799,2.224154711,2.657122612,3.048481464,2.847154379,2.857018948,3.288351536,2.758054256,2.021034718,1.917607784,1.672784328,1.538936257,1.456096172,1.103073359,3.073025703,3.361024618,3.161942005,3.252876759,3.044751406,3.093074322,5.235999107,4.512775898,3.742779255,3.769945621,3.886229753,3.640623331,3.359742403,2.884666443,2.147719383,2.040041685,1.819886327,1.037684441,0.804261088,0.656042933,1.313697219,1.269632936,1.982542753,3.002311707,3.280462742,3.324881792,3.880480051,5.408533573,5.365308285,4.765753746,3.855396986,3.513625145,3.581495047,3.622954369,3.307034016,2.893976927,2.187024832,2.069446087,1.857074857,1.588764668,1.163445592,0.78683883,1.015628338,1.120218039,1.914005637,3.334912777,3.285045385,4.083292484,3.932182312,5.278547287,5.423225403,5.053852558,4.431320667
9/1/61,3.747734308,3.694341183,3.389454365,3.234277248,3.365958691,3.357805014,3.554818153,3.460961103,3.229238272,3.35513854,3.190917969,2.502079487,3.223579884,3.716244221,4.023236275,3.582342386,3.249997139,3.219840765,3.362555027,3.009972572,3.214846611,3.200789928,2.835679531,1.898417592,1.385208607,2.226642847,2.867388487,3.330696821,3.320328951,2.975552082,2.7806077,3.336223841,3.109943867,2.989391804,2.813277006,3.078696012,3.067655087,3.154055595,3.303790331,3.01849103,3.150113106,3.1971457,1.927819848,1.435593724,0.821003079,0.714191973,1.18078208,1.868551493,2.973923922,3.065218687,2.7457726,3.408561945,3.034031391,3.04120326,3.227798462,3.072665215,2.883393764,2.935972452,3.126049995,3.178794861,3.184528828,2.90463686,3.170962811,3.232306719,3.153626919,2.47721839,1.310819745,1.228855371,1.285586238,1.791390061,3.334080458,3.094178438,3.340132952,3.405647755,2.855137348,2.917901516,3.137230396,3.300701857
10/1/61,7.467740059,7.797622681,6.148802757,5.370736599,6.249915123,7.52311182,7.660117626,6.668996811,5.123832226,5.300352573,5.652258396,4.536117554,6.056248188,7.026870728,7.092112064,6.571768761,6.607572556,7.763043404,7.23679924,5.181709766,5.352316856,5.462555885,4.966407299,3.49075222,1.048833728,3.019631147,4.157219887,5.770963192,6.845551968,7.052023411,7.276994705,8.614822388,6.849313736,5.898622036,5.237651348,7.20983839,7.52068615,7.719498158,7.625412941,5.318168163,5.443824768,5.662596703,2.551592588,1.556131244,0.581204116,0.930738032,1.171483159,3.138777494,6.360335827,7.558931828,7.480282784,9.469532967,10.25364208,9.468035698,8.327427864,6.566903591,5.518610954,5.833472729,7.52847147,7.62702179,7.299982548,5.284133911,5.567612171,5.830267906,5.482699394,4.048186302,2.125647783,2.060601234,2.793144703,4.074415207,7.968453884,7.924674988,9.140654564,9.647169113,8.698559761,10.10224342,9.131702423,8.176826477
11/1/61,7.72895956,8.516072273,8.106962204,8.609610558,10.37220383,7.210144043,7.578382015,7.470641136,7.328585625,8.10447979,8.624189377,6.894217968,8.562714577,9.919802666,10.97374916,10.53358173,10.46372318,7.27747488,7.28832674,6.539788723,7.524412632,8.164690971,7.423345566,4.836398602,1.668817043,4.936467648,6.826282978,7.836329937,10.72633934,10.62048054,10.00836563,8.405228615,6.900878906,5.789002895,4.668951511,6.46325779,7.065068245,7.424044609,7.741280079,6.820018291,7.452910423,8.306209564,3.96990037,2.595605373,1.314411879,2.013871431,2.361335516,3.557737112,8.973130226,11.39167976,10.32487774,13.83251953,9.514649391,8.843140602,8.559690475,6.834672451,5.654055595,5.553184509,7.067334175,7.57632494,7.785896301,6.737802982,7.54344368,8.381205559,8.096117973,5.976217747,3.311812401,3.017445087,3.746400118,5.752263069,12.07789898,11.89795589,14.08892536,14.37234974,8.435617447,9.323106766,9.023581505,8.544675827
12/1/61,6.386759758,6.82197237,6.16169548,6.039448261,5.906874657,6.341391087,6.235753059,5.996099949,5.458991528,5.904462814,5.999572277,4.725169182,6.195432186,6.709990978,6.536139488,5.782423019,5.662662983,6.343708992,5.835989952,5.217972755,5.535807133,5.677574158,5.004223824,3.188000441,1.046423912,3.230130911,4.047480106,4.649299145,5.064146519,5.441279888,5.477469444,6.881819725,5.869091988,5.205183506,4.417242527,5.665240288,6.09416008,6.347776413,6.177779675,5.373373985,5.550364017,5.694933891,2.311552763,1.438936114,1.087027073,1.764751911,1.919548631,2.727465391,4.695789814,6.055552006,5.738084316,9.14158535,7.243328571,6.922358513,6.20831728,5.582110405,4.949300289,4.810667038,6.096473694,6.521195889,6.473692417,5.348189831,5.77739954,5.982275009,5.471382141,3.934946299,2.869907379,3.073467493,3.442128897,4.574487209,6.659566402,6.70827961,8.631937027,9.353338242,6.178106785,6.820702076,6.182879448,5.808180809
1/1/62,6.027292252,5.814163208,5.250294209,5.675458431,6.331364632,5.893379211,5.93578577,5.379926205,4.876882076,5.617288113,5.836778164,4.254636765,6.129710674,6.942851067,6.803227901,6.253553391,6.516331196,5.889805794,5.551254272,4.451447487,5.077027798,5.864936352,5.257189274,3.078594685,1.124324083,3.047945261,3.893883467,4.733410835,6.353345871,7.11158514,7.209105968,7.236934185,5.98817873,4.919896126,4.119662285,5.597376823,5.931630611,5.962248325,5.550941467,4.516009331,4.949689865,5.773218155,3.334725142,2.37281394,1.291928768,1.262364149,1.426282763,2.423243046,6.048344135,8.039503098,7.562784672,10.81471252,6.981762886,7.315638065,7.031457901,5.578432083,4.707496166,4.602505684,5.865216732,5.646073818,5.304238319,4.334395409,4.896412373,5.765218735,5.959924221,5.299835682,3.138538599,2.656256914,2.841872692,4.351820469,8.505290985,8.569168091,10.78752613,11.21715164,6.140641212,7.305223942,7.05146265,6.583416462
2/1/62,8.070767403,8.552371025,8.191087723,8.288280487,8.202718735,8.103859901,8.234822273,8.125171661,7.861809254,8.426510811,8.568613052,6.758722782,9.139902115,9.870786667,9.175665855,8.252670288,7.676692486,8.430985451,8.143224716,7.434291363,8.299952507,8.566562653,7.750495911,5.339450359,1.153962493,3.401994467,4.547060966,6.799865723,7.386454105,7.028373241,6.530192852,7.228905201,6.299141407,5.602327347,5.087713242,6.889358521,7.772634983,8.361720085,8.497360229,7.737731457,8.38714695,9.03055191,5.011254311,2.705499411,0.463746041,0.179816708,0.18157284,2.519288778,6.390838146,7.7246418,6.811669827,9.597169876,7.094324589,7.349383831,7.475090027,6.239115238,5.66031599,5.945021629,7.689509392,8.255067825,8.279870987,7.380300045,8.65000248,9.32551384,8.882556915,6.828117847,2.995149374,2.26024127,2.321403027,3.198171139,8.040930748,7.972262383,9.595378876,9.794854164,6.461386681,7.563705444,7.532487869,7.357068539
3/1/62,6.116963863,6.074436665,5.271270275,5.566987514,6.528451443,5.831571102,5.984240055,5.379453182,4.621357918,5.118326664,5.330018997,4.512434483,6.215291977,7.005000591,7.165637493,6.807082653,6.326507092,5.919501781,5.700352192,4.493303776,4.853467941,5.020734787,4.704514503,3.573450804,0.674283862,2.181554079,3.452777147,5.282853603,6.252876282,5.930029869,5.461477757,3.887491703,3.544915915,3.342150927,3.230859041,4.680022717,5.31652832,5.894022942,6.06788826,4.846589088,5.074333668,5.336236,3.154065132,1.782772064,0.307470113,0.222439468,0.30941686,2.342645168,5.848532677,6.731039524,5.754966259,7.202763081,3.772171259,3.98987937,3.871384859,3.56188488,3.628974676,4.013451099,5.303937912,6.015007973,5.972602844,4.765087605,5.343595505,5.847122669,5.857172966,4.897855759,2.515621901,2.739965677,3.171447039,3.275172472,7.47644043,7.100710869,7.374245167,7.255013466,3.268964052,4.152794838,3.936552286,3.74962163
4/1/62,3.194600821,3.438415766,2.955512524,2.860106707,2.890043736,2.952167749,3.135025024,2.946171284,2.538089991,2.610179424,2.784140825,2.381243467,2.911270618,3.451512575,3.498166084,3.143025637,2.84681344,2.930999756,2.907387257,2.308656454,2.519756317,2.795965672,2.554302931,1.81924057,0.406292826,1.144008517,1.778496265,2.814202785,3.023324728,2.653073311,2.42069149,2.931828022,2.269557476,1.899966478,1.468408465,2.220766783,2.597869873,2.926638842,3.118057013,2.325378418,2.548597574,2.973135233,1.682097197,1.022013783,0.232432321,0.120878242,0.114785083,1.317681909,2.735723734,2.847868681,2.372205973,2.765784502,3.322581053,3.053964853,2.878151417,2.302731752,1.882427931,1.868188143,2.665758371,3.054585218,3.078577757,2.221298933,2.638942957,3.090765476,3.17239356,2.586247444,1.271768212,1.233971238,1.467778087,1.592445254,3.318155766,3.01739645,2.887609005,2.790969372,2.584835052,3.130656719,2.881835461,2.795765638
